goal combination,count,pick count
"['All 3 Elemental Arrows', 'Defeat Big Octo']",9,1
"['All 3 Elemental Arrows', 'Defeat Bongo-Bongo']",13,2
"['All 3 Elemental Arrows', 'Defeat Dark Link']",10,4
"['All 3 Elemental Arrows', 'Defeat Meg (Purple Poe)']",13,3
"['All 3 Elemental Arrows', 'Defeat Meg (purple Poe)']",9,0
"['All 3 Elemental Arrows', 'Defeat Morpha']",10,2
"['All 3 Elemental Arrows', 'Defeat Nabooru-Knuckle']",14,0
"['All 3 Elemental Arrows', 'Defeat Phantom Ganon']",9,4
"['All 3 Elemental Arrows', 'Defeat Queen Gohma']",16,5
"['All 3 Elemental Arrows', 'Defeat Volvagia']",34,3
"['All 3 Elemental Arrows', 'Defeat a Skull Kid']",13,3
"['All 3 Elemental Arrows', 'Defeat a White Wolfos']",8,0
"['All 3 Elemental Arrows', 'Defeat all Lizalfos in Dodongos Cavern']",15,2
"['All 3 Elemental Arrows', 'Defeat both Flare Dancers']",10,2
"['All 3 Elemental Arrows', 'Desert Colossus HP']",11,4
"['All 3 Elemental Arrows', 'Dins Fire']",25,1
"['All 3 Elemental Arrows', 'Exactly 20 Deku Sticks']",14,3
"['All 3 Elemental Arrows', 'Exactly 30 Deku Sticks']",22,7
"['All 3 Elemental Arrows', 'Fairy Bow']",11,5
"['All 3 Elemental Arrows', 'Fairy Slingshot']",10,2
"['All 3 Elemental Arrows', 'Farores Wind']",8,4
"['All 3 Elemental Arrows', 'Fill all 4 Bottle Slots']",11,2
"['All 3 Elemental Arrows', 'Fire Medallion']",21,8
"['All 3 Elemental Arrows', 'Fire Temple Boss Key']",15,6
"['All 3 Elemental Arrows', 'Forest Temple Boss Key', 'Green Gauntlets']",6,2
"['All 3 Elemental Arrows', 'Forest Temple Boss Key']",19,4
"['All 3 Elemental Arrows', 'Free all 9 Gorons in Fire Temple']",22,4
"['All 3 Elemental Arrows', 'Frogs HP']",10,1
"['All 3 Elemental Arrows', 'Ganons Castle Boss Key']",17,2
"['All 3 Elemental Arrows', 'Gerudos Card']",17,1
"['All 3 Elemental Arrows', 'Get Bombchu chest in Spirit Temple']",13,2
"['All 3 Elemental Arrows', 'Giants Knife']",12,2
"['All 3 Elemental Arrows', 'Giants Wallet']",6,1
"['All 3 Elemental Arrows', 'Golden Gauntlets']",10,3
"['All 3 Elemental Arrows', 'Goron Bracelet']",29,4
"['All 3 Elemental Arrows', 'Goron Tunic']",12,2
"['All 3 Elemental Arrows', 'Green Gauntlets']",61,10
"['All 3 Elemental Arrows', 'Ice Cavern HP']",14,1
"['All 3 Elemental Arrows', 'Iron Boots']",12,1
"['All 3 Elemental Arrows', 'Keaton Mask']",14,0
"['All 3 Elemental Arrows', 'Lens of Truth']",12,2
"['All 3 Elemental Arrows', 'Lon Lon Ranch HP']",9,4
"['All 3 Elemental Arrows', 'Longshot']",14,4
"['All 3 Elemental Arrows', 'Map & Compass in Bottom of the Well']",14,3
"['All 3 Elemental Arrows', 'Map & Compass in Deku Tree']",13,4
"['All 3 Elemental Arrows', 'Map & Compass in Dodongos Cavern']",10,0
"['All 3 Elemental Arrows', 'Map & Compass in Fire Temple']",9,3
"['All 3 Elemental Arrows', 'Map & Compass in Forest Temple']",23,6
"['All 3 Elemental Arrows', 'Map & Compass in Ice Cavern']",13,6
"['All 3 Elemental Arrows', 'Map & Compass in Jabu-Jabu']",16,3
"['All 3 Elemental Arrows', 'Map & Compass in Shadow Temple']",10,2
"['All 3 Elemental Arrows', 'Megaton Hammer']",26,7
"['All 3 Elemental Arrows', 'Milk']",8,1
"['All 3 Elemental Arrows', 'Minuet of Forest']",9,1
"['All 3 Elemental Arrows', 'Mirror Shield']",14,4
"['All 3 Elemental Arrows', 'Nayrus Love']",16,5
"['All 3 Elemental Arrows', 'Obtain all 5 Small Keys in Forest Temple']",18,5
"['All 3 Elemental Arrows', 'Obtain all 5 Small Keys in Shadow Temple']",15,2
"['All 3 Elemental Arrows', 'Obtain all 8 Small Keys in Fire Temple']",21,3
"['All 3 Elemental Arrows', 'Open 3 Gold Rupee Chests']",27,9
"['All 3 Elemental Arrows', 'Open 5 Gold Rupee Chests']",22,3
"['All 3 Elemental Arrows', 'Open the Final Door of Fire Trial']",10,1
"['All 3 Elemental Arrows', 'Open the Final Door of Spirit Trial']",20,1
"['All 3 Elemental Arrows', 'Plant 5 Magic Beans']",9,4
"['All 3 Elemental Arrows', 'Plant bean in Death Mountain Crater']",10,0
"['All 3 Elemental Arrows', 'Quiver (40)']",10,2
"['All 3 Elemental Arrows', 'Quiver (50)']",20,3
"['All 3 Elemental Arrows', 'Requiem of Spirit']",12,3
"['All 3 Elemental Arrows', 'Rutos Letter']",9,0
"['All 3 Elemental Arrows', 'Sarias Song']",20,2
"['All 3 Elemental Arrows', 'Shadow Temple Boss Key']",11,6
"['All 3 Elemental Arrows', 'Silver Gauntlets']",11,5
"['All 3 Elemental Arrows', 'Silver Scale']",15,4
"['All 3 Elemental Arrows', 'Stone of Agony']",13,1
"['All 3 Elemental Arrows', 'Two Fairy Spells']",22,9
"['All 3 Elemental Arrows', 'Win Bombchu Bowling Prize']",14,0
"['All 3 Elemental Arrows', 'Zora Tunic']",16,3
"['All 3 Kokiri Forest area Skulltulas', 'All 5 Skulltulas in Water Temple']",6,2
"['All 3 Kokiri Forest area Skulltulas', 'Both Rusty Switches in Spirit Temple']",7,1
"['All 3 Kokiri Forest area Skulltulas', 'Goron Bracelet']",6,1
"['All 3 Skulltulas in Bottom of the Well', 'All 4 Market area Skulltulas']",10,5
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Lake Hylia Skulltulas']",6,0
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Fire Temple']",6,2
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Spirit Temple']",8,1
"['All 3 Skulltulas in Bottom of the Well', 'All 5 Skulltulas in Water Temple']",7,2
"['All 3 Skulltulas in Bottom of the Well', 'Beat the Fire Temple']",7,2
"['All 3 Skulltulas in Bottom of the Well', 'Beat the Forest Temple']",8,1
"['All 3 Skulltulas in Bottom of the Well', 'Beat the Spirit Temple']",13,1
"['All 3 Skulltulas in Bottom of the Well', 'Both Rusty Switches in Spirit Temple']",13,1
"['All 3 Skulltulas in Bottom of the Well', 'Clear 10 Silver Rupee Rooms']",14,4
"['All 3 Skulltulas in Bottom of the Well', 'Defeat Twinrova']",8,2
"['All 3 Skulltulas in Bottom of the Well', 'Defeat Volvagia']",6,2
"['All 3 Skulltulas in Bottom of the Well', 'Dins Fire']",7,6
"['All 3 Skulltulas in Bottom of the Well', 'Goron Bracelet']",9,2
"['All 3 Skulltulas in Bottom of the Well', 'Green Gauntlets']",12,4
"['All 3 Skulltulas in Bottom of the Well', 'Map & Compass in Spirit Temple']",9,5
"['All 3 Skulltulas in Bottom of the Well', 'Megaton Hammer']",7,0
"['All 3 Skulltulas in Bottom of the Well', 'Nayrus Love']",9,5
"['All 3 Skulltulas in Bottom of the Well', 'Obtain all 5 Small Keys in Shadow Temple']",8,6
"['All 3 Skulltulas in Bottom of the Well', 'Open 3 Boss Key Doors']",8,6
"['All 3 Skulltulas in Bottom of the Well', 'Open All 6 Gold Rupee Chests']",15,4
"['All 3 Skulltulas in Bottom of the Well', 'Open the Final Door of Spirit Trial']",9,1
"['All 3 Skulltulas in Bottom of the Well', 'Quiver (50)']",7,0
"['All 3 Skulltulas in Bottom of the Well', 'Shadow Temple Boss Key']",6,1
"['All 3 Skulltulas in Bottom of the Well', 'Two Fairy Spells']",12,1
"['All 3 Skulltulas in Ice Cavern', 'Both Rusty Switches in Spirit Temple']",6,0
"['All 3 Skulltulas in Ice Cavern', 'Goron Bracelet']",7,4
"['All 3 Skulltulas in Ice Cavern', 'Green Gauntlets']",7,4
"['All 4 Adult Zoras Domain area Skulltulas', 'Green Gauntlets']",7,0
"['All 4 Adult Zoras Domain area Skulltulas', 'Open All 6 Gold Rupee Chests']",8,1
"['All 4 Adult Zoras Domain area Skulltulas', 'Silver Gauntlets']",7,1
"['All 4 Child Skulltulas in Zoras Domain Area', 'Both Rusty Switches in Spirit Temple']",7,1
"['All 4 Child Skulltulas in Zoras Domain Area', 'Goron Tunic']",6,2
"['All 4 Gerudo Valley area Skulltulas', 'Clear 10 Silver Rupee Rooms']",7,0
"['All 4 Gerudo Valley area Skulltulas', 'Exactly 20 Deku Sticks']",8,1
"['All 4 Gerudo Valley area Skulltulas', 'Nayrus Love']",7,0
"['All 4 Gerudo Valley area Skulltulas', 'Open All 6 Gold Rupee Chests']",6,0
"['All 4 Gerudo Valley area Skulltulas', 'Quiver (40)']",6,3
"['All 4 Gerudo Valley area Skulltulas', 'Silver Gauntlets']",6,1
"['All 4 Gerudo Valley area Skulltulas', 'Two Fairy Spells']",9,0
"['All 4 Lon Lon Ranch area Skulltulas', 'All 5 Lake Hylia Skulltulas']",6,0
"['All 4 Lon Lon Ranch area Skulltulas', 'Beat the Fire Temple']",6,0
"['All 4 Lon Lon Ranch area Skulltulas', 'Beat the Spirit Temple']",9,1
"['All 4 Lon Lon Ranch area Skulltulas', 'Bomb Bag (30)']",6,1
"['All 4 Lon Lon Ranch area Skulltulas', 'Both Rusty Switches in Spirit Temple']",8,0
"['All 4 Lon Lon Ranch area Skulltulas', 'Two Fairy Spells']",6,2
"['All 4 Lost Woods area Skulltulas', 'Beat the Spirit Temple']",10,2
"['All 4 Lost Woods area Skulltulas', 'Both Rusty Switches in Spirit Temple']",7,1
"['All 4 Lost Woods area Skulltulas', 'Quiver (50)']",6,0
"['All 4 Lost Woods area Skulltulas', 'Two Fairy Spells']",6,2
"['All 4 Market area Skulltulas', 'All 8 Zoras Domain area Skulltulas']",8,2
"['All 4 Market area Skulltulas', 'Beat the Spirit Temple']",6,1
"['All 4 Market area Skulltulas', 'Bolero of Fire']",6,2
"['All 4 Market area Skulltulas', 'Bullet Bag (50)']",8,2
"['All 4 Market area Skulltulas', 'Clear 10 Silver Rupee Rooms']",14,1
"['All 4 Market area Skulltulas', 'Defeat Twinrova']",10,3
"['All 4 Market area Skulltulas', 'Double Defense']",7,1
"['All 4 Market area Skulltulas', 'Exactly 30 Deku Sticks']",8,3
"['All 4 Market area Skulltulas', 'Fire Temple Boss Key']",9,3
"['All 4 Market area Skulltulas', 'Ganons Castle Boss Key']",8,0
"['All 4 Market area Skulltulas', 'Green Gauntlets']",9,3
"['All 4 Market area Skulltulas', 'Light Arrows']",9,0
"['All 4 Market area Skulltulas', 'Map & Compass in Bottom of the Well']",9,0
"['All 4 Market area Skulltulas', 'Map & Compass in Dodongos Cavern']",7,1
"['All 4 Market area Skulltulas', 'Map & Compass in Spirit Temple']",12,3
"['All 4 Market area Skulltulas', 'Megaton Hammer']",8,2
"['All 4 Market area Skulltulas', 'Obtain all 8 Small Keys in Fire Temple']",12,2
"['All 4 Market area Skulltulas', 'Open 3 Gold Rupee Chests']",6,1
"['All 4 Market area Skulltulas', 'Quiver (40)']",6,1
"['All 4 Market area Skulltulas', 'Requiem of Spirit']",6,1
"['All 4 Market area Skulltulas', 'Shadow Temple Boss Key']",6,2
"['All 4 Market area Skulltulas', 'Silver Gauntlets']",6,4
"['All 4 Market area Skulltulas', 'Silver Scale']",6,2
"['All 4 Skulltulas in Deku Tree', 'Clear 10 Silver Rupee Rooms']",6,0
"['All 4 Skulltulas in Deku Tree', 'Goron Bracelet']",6,0
"['All 4 Skulltulas in Deku Tree', 'Green Gauntlets']",7,0
"['All 4 Skulltulas in Deku Tree', 'Open the Final Door of Water Trial']",6,0
"['All 4 Skulltulas in Jabu-Jabu', 'All 5 Skulltulas in Shadow Temple']",7,1
"['All 4 Skulltulas in Jabu-Jabu', 'Beat the Spirit Temple']",10,1
"['All 4 Skulltulas in Jabu-Jabu', 'Both Rusty Switches in Spirit Temple']",7,3
"['All 4 Skulltulas in Jabu-Jabu', 'Defeat Twinrova']",7,2
"['All 4 Skulltulas in Jabu-Jabu', 'Obtain all 5 Small Keys in Shadow Temple']",6,1
"['All 4 Skulltulas in Jabu-Jabu', 'Open 3 Gold Rupee Chests']",7,2
"['All 4 Wasteland/ Colossus area Skulltulas', 'Beat the Fire Temple']",6,1
"['All 4 Wasteland/ Colossus area Skulltulas', 'Beat the Spirit Temple']",8,3
"['All 4 Wasteland/ Colossus area Skulltulas', 'Both HPs in Death Mountain Crater']",8,6
"['All 4 Wasteland/ Colossus area Skulltulas', 'Fire Medallion']",7,1
"['All 4 Wasteland/ Colossus area Skulltulas', 'Green Gauntlets']",12,2
"['All 4 Wasteland/ Colossus area Skulltulas', 'Map & Compass in Bottom of the Well']",6,1
"['All 4 Wasteland/ Colossus area Skulltulas', 'Minuet of Forest']",7,4
"['All 4 Wasteland/ Colossus area Skulltulas', 'Open All 6 Gold Rupee Chests']",11,2
"['All 5 Lake Hylia Skulltulas', 'Beat the Fire Temple']",10,2
"['All 5 Lake Hylia Skulltulas', 'Beat the Spirit Temple']",8,1
"['All 5 Lake Hylia Skulltulas', 'Bomb Bag (30)']",8,0
"['All 5 Lake Hylia Skulltulas', 'Both HPs in Death Mountain Crater']",7,5
"['All 5 Lake Hylia Skulltulas', 'Both Rusty Switches in Spirit Temple']",26,5
"['All 5 Lake Hylia Skulltulas', 'Clear 10 Silver Rupee Rooms']",9,0
"['All 5 Lake Hylia Skulltulas', 'Defeat Twinrova']",14,0
"['All 5 Lake Hylia Skulltulas', 'Defeat Volvagia']",9,3
"['All 5 Lake Hylia Skulltulas', 'Fire Temple Boss Key']",7,0
"['All 5 Lake Hylia Skulltulas', 'Ganons Castle Boss Key']",9,0
"['All 5 Lake Hylia Skulltulas', 'Goron Bracelet']",6,0
"['All 5 Lake Hylia Skulltulas', 'Goron Tunic']",10,0
"['All 5 Lake Hylia Skulltulas', 'Green Gauntlets']",6,3
"['All 5 Lake Hylia Skulltulas', 'Map & Compass in Spirit Temple']",13,3
"['All 5 Lake Hylia Skulltulas', 'Nayrus Love']",8,2
"['All 5 Lake Hylia Skulltulas', 'Obtain all 5 Small Keys in Shadow Temple']",8,0
"['All 5 Lake Hylia Skulltulas', 'Open 3 Gold Rupee Chests']",10,4
"['All 5 Lake Hylia Skulltulas', 'Open All 6 Gold Rupee Chests']",12,3
"['All 5 Lake Hylia Skulltulas', 'Open the Final Door of Shadow Trial']",9,2
"['All 5 Lake Hylia Skulltulas', 'Open the Final Door of Spirit Trial']",7,4
"['All 5 Lake Hylia Skulltulas', 'Open the Final Door of Water Trial']",9,3
"['All 5 Lake Hylia Skulltulas', 'Plant 5 Magic Beans']",6,0
"['All 5 Lake Hylia Skulltulas', 'Quiver (40)']",6,2
"['All 5 Skulltulas in Dodongos Cavern', 'All 5 Skulltulas in Water Temple']",6,4
"['All 5 Skulltulas in Dodongos Cavern', 'Clear 10 Silver Rupee Rooms']",8,0
"['All 5 Skulltulas in Dodongos Cavern', 'Defeat Twinrova']",6,1
"['All 5 Skulltulas in Dodongos Cavern', 'Dins Fire']",6,2
"['All 5 Skulltulas in Dodongos Cavern', 'Open 3 Gold Rupee Chests']",7,1
"['All 5 Skulltulas in Dodongos Cavern', 'Open All 6 Gold Rupee Chests']",7,0
"['All 5 Skulltulas in Dodongos Cavern', 'Sarias Song']",6,2
"['All 5 Skulltulas in Dodongos Cavern', 'Silver Scale']",6,2
"['All 5 Skulltulas in Fire Temple', 'Blue Potion']",6,2
"['All 5 Skulltulas in Fire Temple', 'Bullet Bag (50)']",6,1
"['All 5 Skulltulas in Fire Temple', 'Clear 10 Silver Rupee Rooms']",20,3
"['All 5 Skulltulas in Fire Temple', 'Defeat Twinrova']",7,2
"['All 5 Skulltulas in Fire Temple', 'Exactly 30 Deku Sticks']",6,1
"['All 5 Skulltulas in Fire Temple', 'Forest Medallion']",6,0
"['All 5 Skulltulas in Fire Temple', 'Green Gauntlets']",6,0
"['All 5 Skulltulas in Fire Temple', 'Minuet of Forest']",9,1
"['All 5 Skulltulas in Fire Temple', 'Quiver (40)']",8,3
"['All 5 Skulltulas in Fire Temple', 'Quiver (50)']",7,1
"['All 5 Skulltulas in Fire Temple', 'Spirit Temple Boss Key']",6,1
"['All 5 Skulltulas in Forest Temple', 'Beat the Spirit Temple']",7,0
"['All 5 Skulltulas in Forest Temple', 'Bolero of Fire']",6,1
"['All 5 Skulltulas in Forest Temple', 'Both Rusty Switches in Spirit Temple']",6,0
"['All 5 Skulltulas in Forest Temple', 'Bullet Bag (50)']",8,1
"['All 5 Skulltulas in Forest Temple', 'Clear 10 Silver Rupee Rooms']",7,2
"['All 5 Skulltulas in Forest Temple', 'Goron Bracelet']",6,1
"['All 5 Skulltulas in Forest Temple', 'Green Gauntlets']",8,0
"['All 5 Skulltulas in Forest Temple', 'Nayrus Love']",7,1
"['All 5 Skulltulas in Forest Temple', 'Obtain all 5 Small Keys in Shadow Temple']",9,0
"['All 5 Skulltulas in Forest Temple', 'Open All 6 Gold Rupee Chests']",7,0
"['All 5 Skulltulas in Forest Temple', 'Open the Final Door of Water Trial']",6,0
"['All 5 Skulltulas in Forest Temple', 'Quiver (50)']",8,1
"['All 5 Skulltulas in Forest Temple', 'Two Fairy Spells']",9,3
"['All 5 Skulltulas in Shadow Temple', 'Beat the Spirit Temple']",9,2
"['All 5 Skulltulas in Shadow Temple', 'Bolero of Fire']",7,1
"['All 5 Skulltulas in Shadow Temple', 'Both Rusty Switches in Spirit Temple']",13,2
"['All 5 Skulltulas in Shadow Temple', 'Defeat Twinrova']",7,0
"['All 5 Skulltulas in Shadow Temple', 'Defeat Volvagia']",8,1
"['All 5 Skulltulas in Shadow Temple', 'Exactly 30 Deku Sticks']",7,1
"['All 5 Skulltulas in Shadow Temple', 'Ganons Castle Boss Key']",7,4
"['All 5 Skulltulas in Shadow Temple', 'Map & Compass in Bottom of the Well']",8,6
"['All 5 Skulltulas in Shadow Temple', 'Obtain all 8 Small Keys in Fire Temple']",6,1
"['All 5 Skulltulas in Shadow Temple', 'Open All 6 Gold Rupee Chests', 'Silver Gauntlets']",6,1
"['All 5 Skulltulas in Shadow Temple', 'Open All 6 Gold Rupee Chests']",20,9
"['All 5 Skulltulas in Shadow Temple', 'Silver Gauntlets']",8,2
"['All 5 Skulltulas in Shadow Temple', 'Zora Tunic']",7,4
"['All 5 Skulltulas in Spirit Temple', 'Clear 10 Silver Rupee Rooms']",10,1
"['All 5 Skulltulas in Spirit Temple', 'Defeat Volvagia']",8,2
"['All 5 Skulltulas in Spirit Temple', 'Green Gauntlets']",6,3
"['All 5 Skulltulas in Spirit Temple', 'Megaton Hammer']",6,2
"['All 5 Skulltulas in Spirit Temple', 'Open 3 Gold Rupee Chests']",9,2
"['All 5 Skulltulas in Spirit Temple', 'Open All 6 Gold Rupee Chests']",15,0
"['All 5 Skulltulas in Water Temple', 'All 8 Zoras Domain area Skulltulas']",10,1
"['All 5 Skulltulas in Water Temple', 'Beat the Spirit Temple']",11,1
"['All 5 Skulltulas in Water Temple', 'Bolero of Fire']",9,0
"['All 5 Skulltulas in Water Temple', 'Both Rusty Switches in Spirit Temple']",26,6
"['All 5 Skulltulas in Water Temple', 'Bullet Bag (50)']",7,0
"['All 5 Skulltulas in Water Temple', 'Clear 10 Silver Rupee Rooms']",15,2
"['All 5 Skulltulas in Water Temple', 'Defeat 4 Different Iron Knuckles']",10,0
"['All 5 Skulltulas in Water Temple', 'Defeat Twinrova']",10,2
"['All 5 Skulltulas in Water Temple', 'Defeat Volvagia']",7,0
"['All 5 Skulltulas in Water Temple', 'Exactly 30 Deku Sticks']",6,1
"['All 5 Skulltulas in Water Temple', 'Fairy Bow']",7,1
"['All 5 Skulltulas in Water Temple', 'Fire Temple Boss Key']",8,1
"['All 5 Skulltulas in Water Temple', 'Ganons Castle Boss Key']",7,2
"['All 5 Skulltulas in Water Temple', 'Golden Gauntlets']",7,2
"['All 5 Skulltulas in Water Temple', 'Map & Compass in Bottom of the Well']",8,2
"['All 5 Skulltulas in Water Temple', 'Map & Compass in Spirit Temple']",6,1
"['All 5 Skulltulas in Water Temple', 'Megaton Hammer']",7,4
"['All 5 Skulltulas in Water Temple', 'Open 3 Gold Rupee Chests']",8,4
"['All 5 Skulltulas in Water Temple', 'Open 50 Rupee chest in Wasteland']",6,2
"['All 5 Skulltulas in Water Temple', 'Open All 6 Gold Rupee Chests']",12,1
"['All 5 Skulltulas in Water Temple', 'Requiem of Spirit']",6,3
"['All 5 Skulltulas in Water Temple', 'Silver Gauntlets']",6,0
"['All 5 Skulltulas in Water Temple', 'Two Fairy Spells']",6,2
"['All 5 Skulltulas in Water Temple', 'Win Bombchu Bowling Prize']",6,4
"['All 5 Skulltulas in Water Temple', 'Zora Tunic']",7,5
"['All 8 Death Mountain area Skulltulas', 'Beat the Spirit Temple']",7,0
"['All 8 Death Mountain area Skulltulas', 'Both Rusty Switches in Spirit Temple']",10,1
"['All 8 Death Mountain area Skulltulas', 'Clear 10 Silver Rupee Rooms']",6,0
"['All 8 Death Mountain area Skulltulas', 'Clear 8 Silver Rupee Rooms']",7,1
"['All 8 Death Mountain area Skulltulas', 'Green Gauntlets']",6,0
"['All 8 Death Mountain area Skulltulas', 'Map & Compass in Dodongos Cavern']",6,0
"['All 8 Death Mountain area Skulltulas', 'Map & Compass in Spirit Temple']",7,1
"['All 8 Death Mountain area Skulltulas', 'Two Fairy Spells']",10,1
"['All 8 Kakariko area Skulltulas', 'Beat the Spirit Temple']",7,0
"['All 8 Kakariko area Skulltulas', 'Both Rusty Switches in Spirit Temple']",6,0
"['All 8 Kakariko area Skulltulas', 'Bullet Bag (50)']",6,1
"['All 8 Kakariko area Skulltulas', 'Green Gauntlets']",9,4
"['All 8 Kakariko area Skulltulas', 'Map & Compass in Spirit Temple']",6,1
"['All 8 Kakariko area Skulltulas', 'Obtain all 5 Small Keys in Shadow Temple']",6,2
"['All 8 Kakariko area Skulltulas', 'Open the Final Door of Water Trial']",7,2
"['All 8 Kakariko area Skulltulas', 'Two Fairy Spells']",6,4
"['All 8 Zoras Domain area Skulltulas', 'Beat the Fire Temple']",8,0
"['All 8 Zoras Domain area Skulltulas', 'Beat the Spirit Temple']",7,1
"['All 8 Zoras Domain area Skulltulas', 'Bomb Bag (30)']",8,0
"['All 8 Zoras Domain area Skulltulas', 'Both Rusty Switches in Spirit Temple']",16,3
"['All 8 Zoras Domain area Skulltulas', 'Defeat Bongo-Bongo']",6,0
"['All 8 Zoras Domain area Skulltulas', 'Defeat Queen Gohma']",7,1
"['All 8 Zoras Domain area Skulltulas', 'Defeat Twinrova']",6,2
"['All 8 Zoras Domain area Skulltulas', 'Defeat a Skull Kid']",6,1
"['All 8 Zoras Domain area Skulltulas', 'Exactly 30 Deku Sticks']",6,1
"['All 8 Zoras Domain area Skulltulas', 'Fill all 4 Bottle Slots']",6,0
"['All 8 Zoras Domain area Skulltulas', 'Fire Medallion']",6,0
"['All 8 Zoras Domain area Skulltulas', 'Fire Temple Boss Key']",6,4
"['All 8 Zoras Domain area Skulltulas', 'Forest Medallion']",6,0
"['All 8 Zoras Domain area Skulltulas', 'Green Gauntlets']",9,1
"['All 8 Zoras Domain area Skulltulas', 'Ice Arrows']",7,4
"['All 8 Zoras Domain area Skulltulas', 'Lens of Truth']",7,0
"['All 8 Zoras Domain area Skulltulas', 'Map & Compass in Spirit Temple']",13,0
"['All 8 Zoras Domain area Skulltulas', 'Nayrus Love']",10,0
"['All 8 Zoras Domain area Skulltulas', 'Obtain all 5 Small Keys in Shadow Temple']",10,2
"['All 8 Zoras Domain area Skulltulas', 'Open 3 Gold Rupee Chests']",6,2
"['All 8 Zoras Domain area Skulltulas', 'Open All 6 Gold Rupee Chests']",12,1
"['All 8 Zoras Domain area Skulltulas', 'Open the Final Door of Spirit Trial']",12,4
"['All 8 Zoras Domain area Skulltulas', 'Open the Final Door of Water Trial']",10,0
"['All 8 Zoras Domain area Skulltulas', 'Quiver (40)']",6,0
"['All 8 Zoras Domain area Skulltulas', 'Two Fairy Spells']",15,7
"['Beat Dodongos Cavern', 'Clear 10 Silver Rupee Rooms']",8,4
"['Beat Dodongos Cavern', 'Goron Bracelet']",7,0
"['Beat Dodongos Cavern', 'Green Gauntlets']",12,2
"['Beat Dodongos Cavern', 'Open All 6 Gold Rupee Chests']",11,1
"['Beat Jabu-Jabus Belly', 'Beat the Spirit Temple']",6,0
"['Beat Jabu-Jabus Belly', 'Green Gauntlets']",8,5
"['Beat the Fire Temple', 'Beat the Spirit Temple']",26,3
"['Beat the Fire Temple', 'Clear 10 Silver Rupee Rooms']",16,5
"['Beat the Fire Temple', 'Defeat Nabooru-Knuckle']",6,0
"['Beat the Fire Temple', 'Defeat Twinrova']",11,0
"['Beat the Fire Temple', 'Defeat all Lizalfos in Dodongos Cavern']",10,3
"['Beat the Fire Temple', 'Exactly 30 Deku Sticks']",6,0
"['Beat the Fire Temple', 'Farores Wind']",6,3
"['Beat the Fire Temple', 'Gerudos Card']",6,0
"['Beat the Fire Temple', 'Giants Wallet']",9,3
"['Beat the Fire Temple', 'Light Arrows']",6,1
"['Beat the Fire Temple', 'Map & Compass in Dodongos Cavern']",6,1
"['Beat the Fire Temple', 'Open 3 Gold Rupee Chests']",12,3
"['Beat the Fire Temple', 'Quiver (40)']",7,0
"['Beat the Fire Temple', 'Sarias Song']",9,0
"['Beat the Fire Temple', 'Silver Gauntlets']",6,2
"['Beat the Forest Temple', 'Defeat Twinrova']",6,0
"['Beat the Forest Temple', 'Fire Temple Boss Key']",6,1
"['Beat the Forest Temple', 'Goron Bracelet']",7,3
"['Beat the Forest Temple', 'Green Gauntlets']",7,1
"['Beat the Forest Temple', 'Open All 6 Gold Rupee Chests']",7,2
"['Beat the Forest Temple', 'Quiver (50)']",6,0
"['Beat the Shadow Temple', 'Both Rusty Switches in Spirit Temple']",7,3
"['Beat the Shadow Temple', 'Goron Bracelet']",6,2
"['Beat the Shadow Temple', 'Green Gauntlets']",7,1
"['Beat the Shadow Temple', 'Open All 6 Gold Rupee Chests']",6,1
"['Beat the Shadow Temple', 'Quiver (50)']",6,1
"['Beat the Spirit Temple', 'Beat the Water Temple']",7,1
"['Beat the Spirit Temple', 'Bolero of Fire']",10,1
"['Beat the Spirit Temple', 'Bomb Bag (30)']",7,0
"['Beat the Spirit Temple', 'Boomerang']",6,2
"['Beat the Spirit Temple', 'Both HPs in Death Mountain Crater']",8,2
"['Beat the Spirit Temple', 'Bottled Fairy']",9,3
"['Beat the Spirit Temple', 'Bullet Bag (50)']",16,0
"['Beat the Spirit Temple', 'Clear 8 Silver Rupee Rooms']",10,0
"['Beat the Spirit Temple', 'Defeat Barinade']",6,0
"['Beat the Spirit Temple', 'Defeat Meg (Purple Poe)']",9,0
"['Beat the Spirit Temple', 'Defeat Morpha']",6,0
"['Beat the Spirit Temple', 'Defeat Queen Gohma']",6,1
"['Beat the Spirit Temple', 'Defeat Volvagia']",16,5
"['Beat the Spirit Temple', 'Defeat all Lizalfos in Dodongos Cavern']",7,1
"['Beat the Spirit Temple', 'Desert Colossus HP']",6,1
"['Beat the Spirit Temple', 'Dins Fire']",13,5
"['Beat the Spirit Temple', 'Double Defense']",9,1
"['Beat the Spirit Temple', 'Exactly 20 Deku Sticks']",9,0
"['Beat the Spirit Temple', 'Exactly 30 Deku Sticks']",15,1
"['Beat the Spirit Temple', 'Fire Arrows']",9,1
"['Beat the Spirit Temple', 'Fire Medallion']",11,0
"['Beat the Spirit Temple', 'Fire Temple Boss Key']",10,2
"['Beat the Spirit Temple', 'Forest Medallion']",7,0
"['Beat the Spirit Temple', 'Forest Temple Boss Key']",13,0
"['Beat the Spirit Temple', 'Free all 9 Gorons in Fire Temple']",11,5
"['Beat the Spirit Temple', 'Ganons Castle Boss Key']",14,4
