goal combination,count,pick count
"['Both HPs in Lost Woods', 'Bronze Gauntlets']",9,0
"['Both HPs in Lost Woods', 'Bullet Bag (50)']",27,3
"['Both HPs in Lost Woods', 'Clear 10 Silver Rupee Rooms']",28,4
"['Both HPs in Lost Woods', 'Clear 4 Silver Rupee Rooms']",11,0
"['Both HPs in Lost Woods', 'Defeat 4 Different Iron Knuckles']",15,1
"['Both HPs in Lost Woods', 'Defeat Amy (Green Poe)']",11,0
"['Both HPs in Lost Woods', 'Defeat Barinade']",12,1
"['Both HPs in Lost Woods', 'Defeat Big Octo']",8,0
"['Both HPs in Lost Woods', 'Defeat Dark Link']",7,0
"['Both HPs in Lost Woods', 'Defeat King Dodongo']",8,3
"['Both HPs in Lost Woods', 'Defeat Morpha']",11,1
"['Both HPs in Lost Woods', 'Defeat Nabooru-Knuckle']",17,5
"['Both HPs in Lost Woods', 'Defeat Queen Gohma']",6,4
"['Both HPs in Lost Woods', 'Defeat Twinrova']",42,8
"['Both HPs in Lost Woods', 'Defeat Volvagia']",11,3
"['Both HPs in Lost Woods', 'Defeat a Skull Kid']",23,5
"['Both HPs in Lost Woods', 'Defeat a White Wolfos']",14,4
"['Both HPs in Lost Woods', 'Desert Colossus HP']",17,4
"['Both HPs in Lost Woods', 'Double Defense']",9,4
"['Both HPs in Lost Woods', 'Exactly 20 Deku Sticks']",23,1
"['Both HPs in Lost Woods', 'Exactly 30 Deku Sticks']",22,2
"['Both HPs in Lost Woods', 'Fairy Bow']",13,4
"['Both HPs in Lost Woods', 'Fairy Slingshot']",8,3
"['Both HPs in Lost Woods', 'Fill all 4 Bottle Slots']",7,1
"['Both HPs in Lost Woods', 'Fire Arrows']",17,2
"['Both HPs in Lost Woods', 'Fire Temple Boss Key']",27,5
"['Both HPs in Lost Woods', 'Forest Medallion']",15,2
"['Both HPs in Lost Woods', 'Forest Temple Boss Key']",22,2
"['Both HPs in Lost Woods', 'Ganons Castle Boss Key']",18,1
"['Both HPs in Lost Woods', 'Gerudos Card']",10,0
"['Both HPs in Lost Woods', 'Get Bombchu chest in Spirit Temple']",8,1
"['Both HPs in Lost Woods', 'Giants Knife']",20,2
"['Both HPs in Lost Woods', 'Golden Gauntlets']",8,1
"['Both HPs in Lost Woods', 'Goron Tunic']",32,6
"['Both HPs in Lost Woods', 'Ice Arrows']",6,1
"['Both HPs in Lost Woods', 'Iron Boots']",13,0
"['Both HPs in Lost Woods', 'Lens of Truth']",12,0
"['Both HPs in Lost Woods', 'Light Arrows']",17,2
"['Both HPs in Lost Woods', 'Lon Lon Ranch HP']",10,2
"['Both HPs in Lost Woods', 'Longshot']",13,1
"['Both HPs in Lost Woods', 'Map & Compass in Bottom of the Well']",17,11
"['Both HPs in Lost Woods', 'Map & Compass in Deku Tree']",7,1
"['Both HPs in Lost Woods', 'Map & Compass in Dodongos Cavern']",18,3
"['Both HPs in Lost Woods', 'Map & Compass in Fire Temple']",16,3
"['Both HPs in Lost Woods', 'Map & Compass in Forest Temple']",15,2
"['Both HPs in Lost Woods', 'Map & Compass in Ice Cavern']",12,4
"['Both HPs in Lost Woods', 'Map & Compass in Jabu-Jabu']",7,1
"['Both HPs in Lost Woods', 'Map & Compass in Shadow Temple']",8,10
"['Both HPs in Lost Woods', 'Map & Compass in Spirit Temple']",9,1
"['Both HPs in Lost Woods', 'Map & Compass in Water Temple']",13,3
"['Both HPs in Lost Woods', 'Megaton Hammer']",17,3
"['Both HPs in Lost Woods', 'Minuet of Forest']",16,0
"['Both HPs in Lost Woods', 'Mirror Shield']",13,3
"['Both HPs in Lost Woods', 'Obtain all 5 Small Keys in Forest Temple']",9,3
"['Both HPs in Lost Woods', 'Obtain all 8 Small Keys in Fire Temple']",20,5
"['Both HPs in Lost Woods', 'Open 2 Boss Key Doors']",15,3
"['Both HPs in Lost Woods', 'Open 3 Gold Rupee Chests']",15,1
"['Both HPs in Lost Woods', 'Open 5 Gold Rupee Chests']",16,0
"['Both HPs in Lost Woods', 'Open 50 Rupee chest in Wasteland']",14,2
"['Both HPs in Lost Woods', 'Open All 6 Gold Rupee Chests']",18,1
"['Both HPs in Lost Woods', 'Open the Final Door of Fire Trial']",9,0
"['Both HPs in Lost Woods', 'Open the Final Door of Forest Trial']",6,1
"['Both HPs in Lost Woods', 'Open the Final Door of Light Trial']",8,2
"['Both HPs in Lost Woods', 'Plant 5 Magic Beans']",7,0
"['Both HPs in Lost Woods', 'Quiver (40)']",29,4
"['Both HPs in Lost Woods', 'Requiem of Spirit']",11,2
"['Both HPs in Lost Woods', 'Rutos Letter']",16,3
"['Both HPs in Lost Woods', 'Shadow Temple Boss Key']",8,0
"['Both HPs in Lost Woods', 'Silver Gauntlets']",27,10
"['Both HPs in Lost Woods', 'Silver Scale']",25,6
"['Both HPs in Lost Woods', 'Spirit Temple Boss Key']",9,5
"['Both HPs in Lost Woods', 'Stone of Agony']",9,0
"['Both HPs in Lost Woods', 'Water Medallion']",14,4
"['Both HPs in Lost Woods', 'Water Temple Boss Key']",14,1
"['Both HPs in Lost Woods', 'Zora Tunic']",13,0
"['Both Hyrule Field area Skulltulas', 'Both Rusty Switches in Spirit Temple']",6,2
"['Both Hyrule Field area Skulltulas', 'Defeat 4 Different Iron Knuckles']",6,1
"['Both Hyrule Field area Skulltulas', 'Defeat Twinrova']",7,1
"['Both Hyrule Field area Skulltulas', 'Dins Fire']",8,4
"['Both Hyrule Field area Skulltulas', 'Goron Bracelet']",6,0
"['Both Hyrule Field area Skulltulas', 'Green Gauntlets']",8,1
"['Both Hyrule Field area Skulltulas', 'Obtain all 8 Small Keys in Fire Temple']",9,0
"['Both Hyrule Field area Skulltulas', 'Open All 6 Gold Rupee Chests']",10,1
"['Both Rusty Switches in Spirit Temple', 'Bottled Fairy']",17,1
"['Both Rusty Switches in Spirit Temple', 'Bronze Gauntlets']",22,2
"['Both Rusty Switches in Spirit Temple', 'Bullet Bag (50)']",14,0
"['Both Rusty Switches in Spirit Temple', 'Clear 4 Silver Rupee Rooms']",8,1
"['Both Rusty Switches in Spirit Temple', 'Clear 8 Silver Rupee Rooms']",36,5
"['Both Rusty Switches in Spirit Temple', 'Cow in House']",7,3
"['Both Rusty Switches in Spirit Temple', 'Defeat Amy (Green Poe)']",11,3
"['Both Rusty Switches in Spirit Temple', 'Defeat Barinade']",12,2
"['Both Rusty Switches in Spirit Temple', 'Defeat Big Octo']",10,1
"['Both Rusty Switches in Spirit Temple', 'Defeat Bongo-Bongo']",6,2
"['Both Rusty Switches in Spirit Temple', 'Defeat Dark Link']",8,2
"['Both Rusty Switches in Spirit Temple', 'Defeat Meg (purple Poe)']",61,13
"['Both Rusty Switches in Spirit Temple', 'Defeat Morpha']",7,1
"['Both Rusty Switches in Spirit Temple', 'Defeat a Skull Kid']",20,4
"['Both Rusty Switches in Spirit Temple', 'Defeat a White Wolfos']",7,2
"['Both Rusty Switches in Spirit Temple', 'Defeat all Lizalfos in Dodongos Cavern']",9,0
"['Both Rusty Switches in Spirit Temple', 'Desert Colossus HP']",12,2
"['Both Rusty Switches in Spirit Temple', 'Dins Fire']",49,20
"['Both Rusty Switches in Spirit Temple', 'Double Defense']",9,1
"['Both Rusty Switches in Spirit Temple', 'Double Magic']",8,2
"['Both Rusty Switches in Spirit Temple', 'Eponas Song']",15,5
"['Both Rusty Switches in Spirit Temple', 'Exactly 20 Deku Sticks']",20,9
"['Both Rusty Switches in Spirit Temple', 'Exactly 30 Deku Sticks']",22,2
"['Both Rusty Switches in Spirit Temple', 'Fairy Bow']",19,3
"['Both Rusty Switches in Spirit Temple', 'Farores Wind']",10,5
"['Both Rusty Switches in Spirit Temple', 'Fill all 4 Bottle Slots']",12,3
"['Both Rusty Switches in Spirit Temple', 'Fire Arrows']",8,0
"['Both Rusty Switches in Spirit Temple', 'Fire Temple Boss Key']",14,6
"['Both Rusty Switches in Spirit Temple', 'Forest Temple Boss Key', 'Goron Bracelet']",6,0
"['Both Rusty Switches in Spirit Temple', 'Forest Temple Boss Key']",21,6
"['Both Rusty Switches in Spirit Temple', 'Ganons Castle Boss Key']",18,5
"['Both Rusty Switches in Spirit Temple', 'Gerudos Card']",13,3
"['Both Rusty Switches in Spirit Temple', 'Giants Knife']",11,0
"['Both Rusty Switches in Spirit Temple', 'Golden Gauntlets']",8,2
"['Both Rusty Switches in Spirit Temple', 'Goron Bracelet']",41,6
"['Both Rusty Switches in Spirit Temple', 'Goron Tunic']",19,4
"['Both Rusty Switches in Spirit Temple', 'Green Gauntlets']",32,3
"['Both Rusty Switches in Spirit Temple', 'Ice Arrows']",6,0
"['Both Rusty Switches in Spirit Temple', 'Iron Boots']",9,2
"['Both Rusty Switches in Spirit Temple', 'Keaton Mask']",6,2
"['Both Rusty Switches in Spirit Temple', 'Lens of Truth']",20,2
"['Both Rusty Switches in Spirit Temple', 'Lon Lon Ranch HP']",17,6
"['Both Rusty Switches in Spirit Temple', 'Longshot']",10,0
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Bottom of the Well']",13,7
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Deku Tree']",8,1
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Dodongos Cavern']",22,8
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Forest Temple']",24,6
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Ice Cavern']",9,6
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Jabu-Jabu']",13,3
"['Both Rusty Switches in Spirit Temple', 'Map & Compass in Water Temple']",14,4
"['Both Rusty Switches in Spirit Temple', 'Minuet of Forest']",22,3
"['Both Rusty Switches in Spirit Temple', 'Mirror Shield']",10,2
"['Both Rusty Switches in Spirit Temple', 'Nayrus Love']",6,2
"['Both Rusty Switches in Spirit Temple', 'Obtain all 5 Small Keys in Forest Temple']",29,4
"['Both Rusty Switches in Spirit Temple', 'Obtain all 5 Small Keys in Shadow Temple']",41,10
"['Both Rusty Switches in Spirit Temple', 'Open 3 Gold Rupee Chests']",21,3
"['Both Rusty Switches in Spirit Temple', 'Open 5 Gold Rupee Chests']",13,5
"['Both Rusty Switches in Spirit Temple', 'Open the Final Door of Fire Trial']",10,1
"['Both Rusty Switches in Spirit Temple', 'Open the Final Door of Forest Trial']",21,1
"['Both Rusty Switches in Spirit Temple', 'Open the Final Door of Light Trial']",8,0
"['Both Rusty Switches in Spirit Temple', 'Open the Final Door of Spirit Trial']",15,3
"['Both Rusty Switches in Spirit Temple', 'Plant 5 Magic Beans']",6,1
"['Both Rusty Switches in Spirit Temple', 'Plant bean in Death Mountain Crater']",6,0
"['Both Rusty Switches in Spirit Temple', 'Quiver (40)']",31,8
"['Both Rusty Switches in Spirit Temple', 'Quiver (50)']",38,3
"['Both Rusty Switches in Spirit Temple', 'Requiem of Spirit']",10,6
"['Both Rusty Switches in Spirit Temple', 'Rutos Letter']",7,2
"['Both Rusty Switches in Spirit Temple', 'Sarias Song']",19,2
"['Both Rusty Switches in Spirit Temple', 'Shadow Temple Boss Key']",9,3
"['Both Rusty Switches in Spirit Temple', 'Silver Gauntlets']",14,3
"['Both Rusty Switches in Spirit Temple', 'Silver Scale']",20,3
"['Both Rusty Switches in Spirit Temple', 'Stone of Agony']",13,1
"['Both Rusty Switches in Spirit Temple', 'Two Fairy Spells']",20,6
"['Both Rusty Switches in Spirit Temple', 'Water Medallion']",9,0
"['Both Rusty Switches in Spirit Temple', 'Water Temple Boss Key']",12,3
"['Both Rusty Switches in Spirit Temple', 'Win Bombchu Bowling Prize']",10,1
"['Both Rusty Switches in Spirit Temple', 'Zora Tunic']",15,0
"['Bottled Fairy', 'Clear 10 Silver Rupee Rooms']",16,0
"['Bottled Fairy', 'Clear 8 Silver Rupee Rooms']",7,2
"['Bottled Fairy', 'Defeat Meg (purple Poe)']",14,9
"['Bottled Fairy', 'Defeat Twinrova']",13,1
"['Bottled Fairy', 'Defeat Volvagia']",8,1
"['Bottled Fairy', 'Dins Fire']",6,0
"['Bottled Fairy', 'Eponas Song']",6,4
"['Bottled Fairy', 'Farores Wind']",6,1
"['Bottled Fairy', 'Fire Medallion']",8,3
"['Bottled Fairy', 'Forest Temple Boss Key']",6,1
"['Bottled Fairy', 'Free all 9 Gorons in Fire Temple']",10,3
"['Bottled Fairy', 'Goron Bracelet']",8,2
"['Bottled Fairy', 'Green Gauntlets']",21,2
"['Bottled Fairy', 'Light Arrows']",9,4
"['Bottled Fairy', 'Obtain all 5 Small Keys in Forest Temple']",8,4
"['Bottled Fairy', 'Obtain all 5 Small Keys in Shadow Temple']",7,2
"['Bottled Fairy', 'Open 3 Boss Key Doors']",8,7
"['Bottled Fairy', 'Open 50 Rupee chest in Wasteland']",6,0
"['Bottled Fairy', 'Open All 6 Gold Rupee Chests']",11,2
"['Bottled Fairy', 'Open the Final Door of Shadow Trial']",7,1
"['Bottled Fairy', 'Open the Final Door of Water Trial']",6,3
"['Bottled Fairy', 'Plant 5 Magic Beans']",6,0
"['Bottled Fairy', 'Quiver (50)']",6,0
"['Bottled Fairy', 'Sarias Song']",7,3
"['Bottled Fairy', 'Silver Gauntlets']",7,7
"['Bottled Fairy', 'Two Fairy Spells']",15,4
"['Bronze Gauntlets', 'Clear 10 Silver Rupee Rooms']",8,0
"['Bronze Gauntlets', 'Clear 8 Silver Rupee Rooms']",7,1
"['Bronze Gauntlets', 'Defeat Meg (purple Poe)']",9,3
"['Bronze Gauntlets', 'Defeat Twinrova']",11,1
"['Bronze Gauntlets', 'Dins Fire']",7,0
"['Bronze Gauntlets', 'Exactly 20 Deku Sticks']",7,1
"['Bronze Gauntlets', 'Exactly 30 Deku Sticks']",10,0
"['Bronze Gauntlets', 'Fire Temple Boss Key']",9,0
"['Bronze Gauntlets', 'Free all 9 Gorons in Fire Temple']",10,2
"['Bronze Gauntlets', 'Map & Compass in Dodongos Cavern']",7,1
"['Bronze Gauntlets', 'Obtain all 5 Small Keys in Shadow Temple']",13,0
"['Bronze Gauntlets', 'Open 3 Gold Rupee Chests']",7,1
"['Bronze Gauntlets', 'Open All 6 Gold Rupee Chests']",14,0
"['Bronze Gauntlets', 'Two Fairy Spells']",14,1
"['Bullet Bag (40)', 'Clear 10 Silver Rupee Rooms']",7,2
"['Bullet Bag (40)', 'Defeat 4 Different Iron Knuckles']",7,0
"['Bullet Bag (40)', 'Defeat Twinrova']",9,0
"['Bullet Bag (40)', 'Defeat Volvagia']",6,3
"['Bullet Bag (40)', 'Light Arrows']",7,1
"['Bullet Bag (40)', 'Obtain all 5 Small Keys in Forest Temple']",7,1
"['Bullet Bag (40)', 'Open 3 Boss Key Doors']",7,2
"['Bullet Bag (40)', 'Open All 6 Gold Rupee Chests']",13,1
"['Bullet Bag (40)', 'Open the Final Door of Shadow Trial']",7,0
"['Bullet Bag (40)', 'Quiver (40)']",6,1
"['Bullet Bag (40)', 'Quiver (50)']",7,0
"['Bullet Bag (50)', 'Clear 10 Silver Rupee Rooms']",23,5
"['Bullet Bag (50)', 'Clear 8 Silver Rupee Rooms']",9,2
"['Bullet Bag (50)', 'Defeat 4 Different Iron Knuckles']",8,1
"['Bullet Bag (50)', 'Defeat Meg (purple Poe)']",12,1
"['Bullet Bag (50)', 'Defeat Twinrova']",16,2
"['Bullet Bag (50)', 'Defeat Volvagia']",9,2
"['Bullet Bag (50)', 'Dins Fire']",8,1
"['Bullet Bag (50)', 'Eponas Song']",10,0
"['Bullet Bag (50)', 'Fairy Bow']",6,5
"['Bullet Bag (50)', 'Farores Wind']",10,0
"['Bullet Bag (50)', 'Fire Medallion']",6,1
"['Bullet Bag (50)', 'Forest Temple Boss Key']",8,5
"['Bullet Bag (50)', 'Free all 9 Gorons in Fire Temple']",9,0
"['Bullet Bag (50)', 'Gerudos Card']",6,1
"['Bullet Bag (50)', 'Golden Gauntlets']",6,0
"['Bullet Bag (50)', 'Goron Bracelet']",15,2
"['Bullet Bag (50)', 'Light Arrows']",8,0
"['Bullet Bag (50)', 'Longshot']",6,0
"['Bullet Bag (50)', 'Map & Compass in Fire Temple']",6,2
"['Bullet Bag (50)', 'Map & Compass in Forest Temple']",9,1
"['Bullet Bag (50)', 'Map & Compass in Jabu-Jabu']",7,2
"['Bullet Bag (50)', 'Map & Compass in Spirit Temple']",7,1
"['Bullet Bag (50)', 'Map & Compass in Water Temple']",6,4
"['Bullet Bag (50)', 'Megaton Hammer']",8,1
"['Bullet Bag (50)', 'Nayrus Love']",7,3
"['Bullet Bag (50)', 'Obtain all 5 Small Keys in Forest Temple']",8,3
"['Bullet Bag (50)', 'Obtain all 5 Small Keys in Shadow Temple']",12,6
"['Bullet Bag (50)', 'Obtain all 8 Small Keys in Fire Temple']",10,0
"['Bullet Bag (50)', 'Open 2 Boss Key Doors']",7,4
"['Bullet Bag (50)', 'Open 3 Boss Key Doors']",15,2
"['Bullet Bag (50)', 'Open 5 Gold Rupee Chests']",9,2
"['Bullet Bag (50)', 'Open All 6 Gold Rupee Chests']",24,3
"['Bullet Bag (50)', 'Open the Final Door of Forest Trial']",6,3
"['Bullet Bag (50)', 'Open the Final Door of Shadow Trial']",6,1
"['Bullet Bag (50)', 'Open the Final Door of Spirit Trial']",8,1
"['Bullet Bag (50)', 'Open the Final Door of Water Trial']",12,4
"['Bullet Bag (50)', 'Quiver (50)']",10,3
"['Bullet Bag (50)', 'Sarias Song']",7,2
"['Bullet Bag (50)', 'Silver Gauntlets']",7,0
"['Bullet Bag (50)', 'Two Fairy Spells']",25,14
"['Bullet Bag (50)', 'Win Bombchu Bowling Prize']",7,0
"['Clear 10 Silver Rupee Rooms', 'Cow in House']",12,3
"['Clear 10 Silver Rupee Rooms', 'Defeat 4 Different Iron Knuckles']",10,4
"['Clear 10 Silver Rupee Rooms', 'Defeat Amy (Green Poe)']",11,1
"['Clear 10 Silver Rupee Rooms', 'Defeat Barinade']",6,1
"['Clear 10 Silver Rupee Rooms', 'Defeat Dark Link']",10,3
"['Clear 10 Silver Rupee Rooms', 'Defeat Meg (purple Poe)']",28,2
"['Clear 10 Silver Rupee Rooms', 'Defeat Morpha']",6,6
"['Clear 10 Silver Rupee Rooms', 'Defeat Nabooru-Knuckle']",11,1
"['Clear 10 Silver Rupee Rooms', 'Defeat Phantom Ganon']",7,1
"['Clear 10 Silver Rupee Rooms', 'Defeat Queen Gohma']",11,3
"['Clear 10 Silver Rupee Rooms', 'Defeat Volvagia']",33,9
"['Clear 10 Silver Rupee Rooms', 'Defeat a Skull Kid']",23,7
"['Clear 10 Silver Rupee Rooms', 'Defeat a White Wolfos']",8,0
"['Clear 10 Silver Rupee Rooms', 'Defeat all Lizalfos in Dodongos Cavern']",10,1
"['Clear 10 Silver Rupee Rooms', 'Defeat both Flare Dancers']",13,6
"['Clear 10 Silver Rupee Rooms', 'Desert Colossus HP']",14,2
"['Clear 10 Silver Rupee Rooms', 'Dins Fire']",25,3
"['Clear 10 Silver Rupee Rooms', 'Double Defense']",14,6
"['Clear 10 Silver Rupee Rooms', 'Double Magic']",13,6
"['Clear 10 Silver Rupee Rooms', 'Eponas Song']",7,0
"['Clear 10 Silver Rupee Rooms', 'Exactly 20 Deku Sticks']",16,2
"['Clear 10 Silver Rupee Rooms', 'Exactly 30 Deku Sticks']",25,4
"['Clear 10 Silver Rupee Rooms', 'Fairy Bow']",16,9
"['Clear 10 Silver Rupee Rooms', 'Fairy Slingshot']",12,1
"['Clear 10 Silver Rupee Rooms', 'Farores Wind']",12,1
"['Clear 10 Silver Rupee Rooms', 'Fill all 4 Bottle Slots']",7,2
"['Clear 10 Silver Rupee Rooms', 'Fire Arrows']",9,2
"['Clear 10 Silver Rupee Rooms', 'Fire Medallion']",18,1
"['Clear 10 Silver Rupee Rooms', 'Fire Temple Boss Key']",8,6
"['Clear 10 Silver Rupee Rooms', 'Forest Medallion']",14,2
"['Clear 10 Silver Rupee Rooms', 'Forest Temple Boss Key']",14,2
"['Clear 10 Silver Rupee Rooms', 'Free all 9 Gorons in Fire Temple']",15,4
"['Clear 10 Silver Rupee Rooms', 'Frogs HP']",11,0
"['Clear 10 Silver Rupee Rooms', 'Ganons Castle Boss Key']",17,7
"['Clear 10 Silver Rupee Rooms', 'Gerudos Card']",14,6
"['Clear 10 Silver Rupee Rooms', 'Get Bombchu chest in Spirit Temple']",11,1
"['Clear 10 Silver Rupee Rooms', 'Giants Knife']",9,1
"['Clear 10 Silver Rupee Rooms', 'Giants Wallet']",13,6
"['Clear 10 Silver Rupee Rooms', 'Golden Gauntlets']",7,1
"['Clear 10 Silver Rupee Rooms', 'Goron Bracelet']",25,4
"['Clear 10 Silver Rupee Rooms', 'Goron Tunic']",24,7
"['Clear 10 Silver Rupee Rooms', 'Green Gauntlets']",24,3
"['Clear 10 Silver Rupee Rooms', 'Ice Arrows']",13,11
"['Clear 10 Silver Rupee Rooms', 'Ice Cavern HP']",7,2
"['Clear 10 Silver Rupee Rooms', 'Iron Boots']",9,4
"['Clear 10 Silver Rupee Rooms', 'Keaton Mask']",7,0
"['Clear 10 Silver Rupee Rooms', 'Lens of Truth']",12,1
"['Clear 10 Silver Rupee Rooms', 'Light Arrows']",16,3
"['Clear 10 Silver Rupee Rooms', 'Lon Lon Ranch HP']",9,4
"['Clear 10 Silver Rupee Rooms', 'Longshot']",8,1
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Bottom of the Well']",14,3
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Dodongos Cavern']",13,1
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Fire Temple']",17,5
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Forest Temple']",17,5
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Jabu-Jabu']",7,1
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Shadow Temple']",7,0
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Spirit Temple']",14,5
"['Clear 10 Silver Rupee Rooms', 'Map & Compass in Water Temple']",12,2
"['Clear 10 Silver Rupee Rooms', 'Megaton Hammer']",13,2
"['Clear 10 Silver Rupee Rooms', 'Minuet of Forest']",6,2
"['Clear 10 Silver Rupee Rooms', 'Mirror Shield']",12,1
"['Clear 10 Silver Rupee Rooms', 'Nayrus Love']",18,9
"['Clear 10 Silver Rupee Rooms', 'Obtain all 5 Small Keys in Forest Temple']",15,1
"['Clear 10 Silver Rupee Rooms', 'Obtain all 8 Small Keys in Fire Temple']",26,1
"['Clear 10 Silver Rupee Rooms', 'Open 3 Gold Rupee Chests']",19,2
"['Clear 10 Silver Rupee Rooms', 'Open 5 Gold Rupee Chests']",11,1
"['Clear 10 Silver Rupee Rooms', 'Open 50 Rupee chest in Wasteland']",8,1
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Fire Trial']",7,3
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Forest Trial']",14,2
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Light Trial']",18,10
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Shadow Trial']",27,10
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Spirit Trial']",6,1
"['Clear 10 Silver Rupee Rooms', 'Open the Final Door of Water Trial']",26,7
"['Clear 10 Silver Rupee Rooms', 'Plant bean in Death Mountain Crater']",10,3
"['Clear 10 Silver Rupee Rooms', 'Quiver (40)']",17,6
"['Clear 10 Silver Rupee Rooms', 'Quiver (50)']",34,6
"['Clear 10 Silver Rupee Rooms', 'Requiem of Spirit']",8,7
"['Clear 10 Silver Rupee Rooms', 'Rutos Letter']",14,3
"['Clear 10 Silver Rupee Rooms', 'Sarias Song']",14,3
"['Clear 10 Silver Rupee Rooms', 'Silver Gauntlets']",7,0
"['Clear 10 Silver Rupee Rooms', 'Silver Scale']",16,2
"['Clear 10 Silver Rupee Rooms', 'Spirit Temple Boss Key']",19,3
"['Clear 10 Silver Rupee Rooms', 'Stone of Agony']",9,0
"['Clear 10 Silver Rupee Rooms', 'Two Fairy Spells']",34,13
"['Clear 10 Silver Rupee Rooms', 'Water Medallion']",15,0
"['Clear 10 Silver Rupee Rooms', 'Water Temple Boss Key']",10,4
"['Clear 10 Silver Rupee Rooms', 'Zora Tunic']",10,4
"['Clear 4 Silver Rupee Rooms', 'Defeat 4 Different Iron Knuckles']",8,2
"['Clear 4 Silver Rupee Rooms', 'Defeat Meg (purple Poe)']",10,6
"['Clear 4 Silver Rupee Rooms', 'Defeat Twinrova']",13,3
"['Clear 4 Silver Rupee Rooms', 'Dins Fire']",8,3
"['Clear 4 Silver Rupee Rooms', 'Goron Bracelet']",8,1
"['Clear 4 Silver Rupee Rooms', 'Green Gauntlets']",12,3
"['Clear 4 Silver Rupee Rooms', 'Obtain all 8 Small Keys in Fire Temple']",6,3
"['Clear 4 Silver Rupee Rooms', 'Open All 6 Gold Rupee Chests']",8,4
"['Clear 4 Silver Rupee Rooms', 'Sarias Song']",7,0
"['Clear 4 Silver Rupee Rooms', 'Two Fairy Spells']",6,2
"['Clear 8 Silver Rupee Rooms', 'Defeat Phantom Ganon']",6,0
"['Clear 8 Silver Rupee Rooms', 'Defeat Twinrova']",14,3
"['Clear 8 Silver Rupee Rooms', 'Defeat Volvagia']",15,6
"['Clear 8 Silver Rupee Rooms', 'Defeat a Skull Kid']",10,4
"['Clear 8 Silver Rupee Rooms', 'Double Defense']",9,0
"['Clear 8 Silver Rupee Rooms', 'Double Magic']",7,1
"['Clear 8 Silver Rupee Rooms', 'Eponas Song']",7,1
"['Clear 8 Silver Rupee Rooms', 'Exactly 20 Deku Sticks']",6,4
"['Clear 8 Silver Rupee Rooms', 'Exactly 30 Deku Sticks']",8,0
"['Clear 8 Silver Rupee Rooms', 'Fairy Bow']",11,3
"['Clear 8 Silver Rupee Rooms', 'Farores Wind']",8,3
"['Clear 8 Silver Rupee Rooms', 'Fire Temple Boss Key']",10,4
"['Clear 8 Silver Rupee Rooms', 'Ganons Castle Boss Key']",12,2
"['Clear 8 Silver Rupee Rooms', 'Giants Knife']",8,1
"['Clear 8 Silver Rupee Rooms', 'Goron Tunic']",11,3
"['Clear 8 Silver Rupee Rooms', 'Lens of Truth']",7,1
"['Clear 8 Silver Rupee Rooms', 'Lon Lon Ranch HP']",7,4
"['Clear 8 Silver Rupee Rooms', 'Longshot']",8,3
"['Clear 8 Silver Rupee Rooms', 'Map & Compass in Fire Temple']",7,2
"['Clear 8 Silver Rupee Rooms', 'Map & Compass in Spirit Temple']",16,6
"['Clear 8 Silver Rupee Rooms', 'Megaton Hammer']",10,3
"['Clear 8 Silver Rupee Rooms', 'Minuet of Forest']",8,4
"['Clear 8 Silver Rupee Rooms', 'Obtain all 5 Small Keys in Forest Temple']",9,2
"['Clear 8 Silver Rupee Rooms', 'Obtain all 8 Small Keys in Fire Temple']",8,5
"['Clear 8 Silver Rupee Rooms', 'Open 3 Gold Rupee Chests']",12,4
"['Clear 8 Silver Rupee Rooms', 'Open All 6 Gold Rupee Chests']",30,9
"['Clear 8 Silver Rupee Rooms', 'Open the Final Door of Forest Trial']",8,2
"['Clear 8 Silver Rupee Rooms', 'Open the Final Door of Light Trial']",8,1
"['Clear 8 Silver Rupee Rooms', 'Plant bean in Death Mountain Crater']",9,2
"['Clear 8 Silver Rupee Rooms', 'Quiver (40)']",8,0
"['Clear 8 Silver Rupee Rooms', 'Sarias Song']",13,1
"['Clear 8 Silver Rupee Rooms', 'Silver Scale']",6,0
"['Clear 8 Silver Rupee Rooms', 'Zora Tunic']",6,0
"['Cow in House', 'Defeat Meg (purple Poe)']",10,2
"['Cow in House', 'Defeat Twinrova']",13,0
"['Cow in House', 'Dins Fire']",6,3
"['Cow in House', 'Double Defense']",6,1
"['Cow in House', 'Map & Compass in Spirit Temple']",7,0
"['Cow in House', 'Megaton Hammer']",7,1
